INT_ID,cc,AREA_NAME,AREA_SHORT_CODE,neighbor_avg,transfer_avg,period
13448868,0.0,Scarborough-Guildwood,24,0.30505952380952384,0.6130952380952381,EV
13448868,0.0,Scarborough Centre,21,0.30505952380952384,0.6130952380952381,EV
13448880,0.01739130434782609,Don Valley West,15,0.09523809523809523,0.0,EV
13448888,0.01662998964715599,Scarborough-Guildwood,24,0.5059523809523809,0.5357142857142857,EV
13448907,0.0,Scarborough Centre,21,0.21428571428571427,0.0,EV
13448917,0.0,Willowdale,18,0.8720238095238095,0.0,EV
13448921,0.0,Humber River-Black Creek,7,0.35119047619047616,0.0,EV
13448931,0.0,Humber River-Black Creek,7,0.26785714285714285,0.5357142857142857,EV
13448952,0.0,Don Valley West,15,0.09523809523809523,0.0,EV
13448953,0.0,Willowdale,18,0.41666666666666663,0.0,EV
13448955,0.0,Scarborough Centre,21,0.23214285714285712,0.0,EV
13448957,0.0,Humber River-Black Creek,7,0.2261904761904762,0.0,EV
13448958,0.0,Don Valley West,15,0.09523809523809523,0.0,EV
13448960,0.0,Scarborough-Guildwood,24,0.5297619047619048,0.0,EV
13448960,0.0,Scarborough Centre,21,0.5297619047619048,0.0,EV
13448975,0.11588840670429516,Don Valley East,16,0.8928571428571428,0.0,EV
13448991,0.005507803535146163,Don Valley West,15,0.12698412698412698,0.21428571428571427,EV
13448991,0.005507803535146163,Don Valley East,16,0.12698412698412698,0.21428571428571427,EV
13448996,0.0,Don Valley East,16,0.6398809523809523,0.0,EV
13449009,0.0,Scarborough Centre,21,0.47619047619047616,0.0,EV
13449013,0.005308819675609656,Scarborough Centre,21,0.435515873015873,0.8690476190476191,EV
13449013,0.005308819675609656,Don Valley East,16,0.435515873015873,0.8690476190476191,EV
13449023,0.0,Scarborough-Guildwood,24,0.5744047619047619,0.0,EV
13449023,0.0,Scarborough Centre,21,0.5744047619047619,0.0,EV
13449046,0.0,York Centre,6,0.20238095238095238,0.0,EV
13449067,0.0,Willowdale,18,0.27777777777777773,0.4285714285714285,EV
13449073,0.0,Don Valley West,15,0.15476190476190477,0.0,EV
13449077,0.017672044495602664,Humber River-Black Creek,7,0.41964285714285715,0.0,EV
13449077,0.017672044495602664,York Centre,6,0.41964285714285715,0.0,EV
13449079,0.0,Don Valley East,16,0.3005952380952381,0.0,EV
13449081,0.0361753708356853,York Centre,6,0.38690476190476186,0.0,EV
13449082,0.0,Don Valley West,15,0.09523809523809523,0.0,EV
13449084,0.0,York Centre,6,0.011904761904761904,0.0,EV
13449086,0.0,Scarborough Centre,21,0.27380952380952384,0.0,EV
13449101,0.0,Don Valley West,15,0.11904761904761904,0.0,EV
13449121,0.0,Scarborough Centre,21,0.37797619047619047,0.0,EV
13449122,0.0,Don Valley East,16,0.4910714285714286,0.0,EV
13449130,0.0,Scarborough-Guildwood,24,0.5446428571428572,0.0,EV
13449132,0.0,Humber River-Black Creek,7,0.4821428571428572,0.0,EV
13449140,0.0,Scarborough Centre,21,0.4732142857142857,0.0,EV
13449155,0.0,York Centre,6,0.7172619047619048,0.0,EV
13449156,0.0,Humber River-Black Creek,7,0.30952380952380953,0.0,EV
13449156,0.0,York Centre,6,0.30952380952380953,0.0,EV
13449162,0.0,Scarborough-Rouge Park,25,0.38095238095238093,0.0,EV
13449162,0.0,Scarborough-Guildwood,24,0.38095238095238093,0.0,EV
13449165,0.0,York Centre,6,0.22023809523809523,0.0,EV
13449167,0.00723507416713706,York Centre,6,0.1488095238095238,0.0,EV
13449173,0.0,Don Valley West,15,0.09523809523809523,0.0,EV
13449176,0.0,Scarborough-Guildwood,24,0.3898809523809524,0.0,EV
13449176,0.0,Scarborough Centre,21,0.3898809523809524,0.0,EV
13449192,0.0,Don Valley East,16,0.5376984126984127,0.4880952380952381,EV
13449194,0.0,Willowdale,18,0.369047619047619,0.0,EV
13449196,0.0,Scarborough Centre,21,0.21428571428571427,0.0,EV
13449201,0.0,Humber River-Black Creek,7,0.4523809523809524,0.0,EV
13449204,0.0,Scarborough-Guildwood,24,0.3482142857142857,0.6964285714285714,EV
13449204,0.0,Scarborough Centre,21,0.3482142857142857,0.6964285714285714,EV
13449213,0.0,Humber River-Black Creek,7,0.12499999999999999,0.0,EV
13449216,0.0,Don Valley West,15,0.09523809523809523,0.0,EV
13449225,0.0,Etobicoke North,1,0.37797619047619047,0.0,EV
13449240,0.0,Scarborough Centre,21,0.27380952380952384,0.0,EV
13449248,0.0,York Centre,6,0.011904761904761904,0.0,EV
13449253,0.0,Humber River-Black Creek,7,0.5148809523809524,0.0,EV
13449259,0.1028563189847953,Humber River-Black Creek,7,0.869047619047619,0.0,EV
13449279,0.017391304347826087,Scarborough Centre,21,0.3571428571428571,0.0,EV
13449294,0.0,Etobicoke North,1,0.2857142857142857,0.42857142857142855,EV
13449313,0.024785115908157733,Don Valley West,15,0.21428571428571427,0.0,EV
13449313,0.024785115908157733,Don Valley East,16,0.21428571428571427,0.0,EV
13449319,0.0,Scarborough Centre,21,0.6130952380952381,0.0,EV
13449319,0.0,Don Valley East,16,0.6130952380952381,0.0,EV
13449330,0.0,York Centre,6,1.0386904761904763,0.0,EV
13449352,0.0,Etobicoke North,1,0.39285714285714285,0.0,EV
13449368,0.007725893780286344,Don Valley East,16,0.5753968253968254,1.0476190476190474,EV
13449369,0.0,York Centre,6,0.20238095238095238,0.0,EV
13449373,0.0,Humber River-Black Creek,7,0.49851190476190477,0.6666666666666667,EV
13449375,0.0,Scarborough-Rouge Park,25,0.38095238095238093,0.0,EV
13449375,0.0,Scarborough-Guildwood,24,0.38095238095238093,0.0,EV
13449377,0.003478260869565218,Don Valley West,15,0.09523809523809523,0.0,EV
13449378,0.0,Scarborough Centre,21,0.6904761904761905,0.0,EV
13449390,0.0,Scarborough-Guildwood,24,0.16369047619047616,0.0,EV
13449390,0.0,Scarborough Centre,21,0.16369047619047616,0.0,EV
13449395,0.0,Scarborough Centre,21,0.16666666666666666,0.0,EV
13449402,0.003478260869565218,Don Valley West,15,0.07142857142857142,0.0,EV
13449405,0.0,Scarborough Centre,21,0.17261904761904762,0.0,EV
13449416,0.002270325008454697,Humber River-Black Creek,7,0.28720238095238093,0.30952380952380953,EV
13449416,0.002270325008454697,York Centre,6,0.28720238095238093,0.30952380952380953,EV
13449419,0.0,York Centre,6,0.13095238095238093,0.0,EV
13449421,0.0,York Centre,6,0.011904761904761904,0.0,EV
13449422,0.0,York Centre,6,0.6607142857142857,0.0,EV
13449445,0.0,York Centre,6,0.13095238095238093,0.0,EV
13449457,0.0,Etobicoke North,1,0.38690476190476186,0.0,EV
13449464,0.0,York Centre,6,0.20238095238095238,0.0,EV
13449471,0.0,Scarborough Centre,21,0.44047619047619047,0.0,EV
13449474,0.0,Scarborough Centre,21,0.20535714285714285,0.0,EV
13449481,0.0,Scarborough Centre,21,0.4107142857142857,0.0,EV
13449486,0.0,Humber River-Black Creek,7,0.34523809523809523,0.0,EV
13449500,0.006857087932319686,Humber River-Black Creek,7,0.5218253968253969,1.0297619047619047,EV
13449501,0.0,Scarborough Centre,21,0.34523809523809523,0.6845238095238095,EV
13449504,0.0,Don Valley East,16,0.07142857142857142,0.0,EV
13449511,0.0,Scarborough Centre,21,0.35714285714285715,0.0,EV
13449511,0.0,Don Valley East,16,0.35714285714285715,0.0,EV
13449519,0.0,Humber River-Black Creek,7,0.34523809523809523,0.0,EV
13449536,0.012392557954078865,Don Valley West,15,0.3670634920634921,0.21428571428571427,EV
13449536,0.012392557954078865,Don Valley East,16,0.3670634920634921,0.21428571428571427,EV
13449541,0.0,Don Valley East,16,0.5476190476190476,0.5059523809523809,EV
13449543,0.0,York Centre,6,0.011904761904761904,0.0,EV
13449561,0.0,York Centre,6,0.13095238095238093,0.0,EV
13449574,0.0,Etobicoke North,1,0.35714285714285715,0.0,EV
13449584,0.0,Humber River-Black Creek,7,0.7440476190476191,0.0,EV
13449592,0.08695652173913043,Scarborough Centre,21,0.47619047619047616,0.0,EV
13449593,0.0,Don Valley West,15,0.11904761904761904,0.0,EV
13449596,0.0,Humber River-Black Creek,7,0.12499999999999999,0.0,EV
13449607,0.0009116409537166902,York Centre,6,0.7430555555555556,1.0,EV
13449608,0.01622664476473768,Scarborough Centre,21,0.4523809523809524,0.0,EV
13449625,0.0,Scarborough-Guildwood,24,0.601190476190476,0.0,EV
13449654,0.01739130434782609,Don Valley West,15,0.09523809523809523,0.0,EV
13449668,0.06199269249396392,York Centre,6,0.7708333333333334,0.0,EV
13449671,0.0,York Centre,6,0.20238095238095238,0.0,EV
13449678,0.0,Scarborough Centre,21,0.16666666666666666,0.0,EV
13449683,0.0,Don Valley East,16,0.13988095238095238,0.0,EV
13449684,0.0,Scarborough-Guildwood,24,0.38095238095238093,0.0,EV
13449687,0.0,York Centre,6,0.36011904761904756,0.0,EV
13449693,0.05652173913043479,York Centre,6,0.30952380952380953,0.0,EV
13449708,0.0,Humber River-Black Creek,7,0.4523809523809524,0.0,EV
13449710,0.0,Scarborough Centre,21,0.38988095238095244,0.0,EV
13449710,0.0,Don Valley East,16,0.38988095238095244,0.0,EV
13449714,0.0,York Centre,6,0.20535714285714285,0.0,EV
13449721,0.0,Scarborough-Guildwood,24,0.1607142857142857,0.0,EV
13449721,0.0,Scarborough Centre,21,0.1607142857142857,0.0,EV
13449731,0.0,Don Valley East,16,0.6130952380952381,0.0,EV
13449737,0.0811332238236884,Scarborough Centre,21,0.6666666666666666,0.0,EV
13449743,0.0,Don Valley East,16,0.07142857142857142,0.0,EV
13449744,0.0,York Centre,6,0.3005952380952381,0.0,EV
13449754,0.011304347826086959,York Centre,6,0.6547619047619048,0.0,EV
13449758,0.0,Humber River-Black Creek,7,0.4821428571428572,0.0,EV
13449777,0.0,Don Valley East,16,0.1369047619047619,0.0,EV
13449783,0.0,Etobicoke North,1,0.3482142857142857,0.0,EV
13449785,0.0,York Centre,6,1.0476190476190477,0.0,EV
13449786,0.017391304347826087,Scarborough Centre,21,0.6994047619047619,0.0,EV
13449802,0.0,Scarborough-Guildwood,24,0.5416666666666667,0.0,EV
13449811,0.0,Scarborough Centre,21,0.22916666666666663,0.0,EV
13449817,0.0,Scarborough-Guildwood,24,0.38095238095238093,0.0,EV
13449821,0.0,Scarborough Centre,21,0.25595238095238093,0.0,EV
13449822,0.0,Don Valley West,15,0.36160714285714285,0.7202380952380953,EV
13449822,0.0,Don Valley East,16,0.36160714285714285,0.7202380952380953,EV
13449824,0.0,Scarborough Centre,21,0.26785714285714285,0.0,EV
13449827,0.0,Scarborough Centre,21,0.4732142857142857,0.0,EV
13449830,0.0062410172172068,Scarborough Centre,21,0.431547619047619,0.6666666666666666,EV
13449848,0.0,York Centre,6,0.30952380952380953,0.0,EV
13449850,0.0,York Centre,6,0.4166666666666667,0.27976190476190477,EV
13449853,0.0,Etobicoke North,1,0.4107142857142857,0.0,EV
13449857,0.0,Humber River-Black Creek,7,0.2579365079365079,0.3214285714285714,EV
13449857,0.0,York Centre,6,0.2579365079365079,0.3214285714285714,EV
13449866,0.0,Humber River-Black Creek,7,0.6964285714285714,0.0,EV
13449875,0.18672500951825766,York Centre,6,0.9761904761904763,0.0,EV
13449877,0.003478260869565218,Don Valley West,15,0.07142857142857142,0.0,EV
13449881,0.0,Don Valley East,16,0.31845238095238093,0.0,EV
13449898,0.18523114544552594,York Centre,6,1.0357142857142858,0.0,EV
13449905,0.0811332238236884,Scarborough Centre,21,0.6666666666666666,0.0,EV
13449911,0.0,Don Valley West,15,0.6636904761904763,0.0,EV
13449921,0.0,York Centre,6,1.0,0.0,EV
13449931,0.0,York Centre,6,0.41369047619047616,0.0,EV
13449936,0.013913043478260872,Scarborough-Guildwood,24,0.2857142857142857,0.0,EV
13449947,0.0,Scarborough Centre,21,0.6294642857142857,0.42261904761904767,EV
13449947,0.0,Don Valley East,16,0.6294642857142857,0.42261904761904767,EV
13449953,0.0,Scarborough Centre,21,0.25595238095238093,0.0,EV
13449981,0.0,Humber River-Black Creek,7,0.22916666666666666,0.0,EV
13449983,0.017073344495984674,Scarborough-Guildwood,24,0.46428571428571425,0.6666666666666665,EV
13449989,0.0,Don Valley West,15,0.09523809523809523,0.0,EV
13449995,0.0,Humber River-Black Creek,7,0.12499999999999999,0.0,EV
13450012,0.0,Don Valley West,15,0.42261904761904767,0.0,EV
13450017,0.0,Don Valley West,15,0.10714285714285714,0.0,EV
13450017,0.0,Eglinton-Lawrence,8,0.10714285714285714,0.0,EV
13450030,0.0,Don Valley East,16,0.14285714285714285,0.0,EV
13450055,0.0,York Centre,6,0.3660714285714286,0.0,EV
13450069,0.0,York Centre,6,0.31101190476190477,0.5178571428571428,EV
13450073,0.0,Scarborough-Guildwood,24,0.15773809523809523,0.0,EV
13450073,0.0,Scarborough Centre,21,0.15773809523809523,0.0,EV
13450081,0.0,Don Valley West,15,0.6101190476190477,0.0,EV
13450083,0.0,York Centre,6,0.44047619047619047,0.0,EV
13450093,0.0,Humber River-Black Creek,7,0.30952380952380953,0.0,EV
13450093,0.0,York Centre,6,0.30952380952380953,0.0,EV
13450103,0.014363462270635204,York Centre,6,0.6507936507936508,0.9761904761904763,EV
13450111,0.0,Scarborough Centre,21,0.44047619047619047,0.0,EV
13450142,0.0,Humber River-Black Creek,7,0.5773809523809523,0.4464285714285714,EV
13450145,0.0,Humber River-Black Creek,7,0.5208333333333333,0.0,EV
13450148,0.0,Etobicoke North,1,0.4642857142857143,0.0,EV
13450150,0.004620254648620049,Don Valley East,16,0.13095238095238093,0.0,EV
13450162,0.06956521739130436,Scarborough-Guildwood,24,0.38095238095238093,0.0,EV
13450163,0.003478260869565217,Scarborough Centre,21,0.5684523809523809,0.9226190476190476,EV
13450184,0.0,Etobicoke North,1,0.34523809523809523,0.0,EV
13450205,0.020581238382836212,York Centre,6,1.0892857142857142,1.0476190476190477,EV
13450206,0.0,Scarborough Centre,21,0.2589285714285714,0.0,EV
13450215,0.0,Don Valley West,15,0.09523809523809523,0.0,EV
13450219,0.0,Humber River-Black Creek,7,0.3630952380952381,0.0,EV
13450226,0.0,Don Valley West,15,0.6101190476190477,0.0,EV
13450231,0.0,York Centre,6,0.42063492063492064,0.5297619047619048,EV
13450238,0.0,Don Valley East,16,0.6785714285714285,0.0,EV
13450242,0.0,Humber River-Black Creek,7,0.21428571428571427,0.3214285714285714,EV
13450242,0.0,York Centre,6,0.21428571428571427,0.3214285714285714,EV
13450255,0.07683005023193101,Scarborough-Guildwood,24,0.6666666666666665,0.0,EV
13450273,0.0,Don Valley West,15,0.09523809523809523,0.0,EV
13450294,0.013913043478260872,Scarborough-Guildwood,24,0.38095238095238093,0.0,EV
